id_product,launch_date,net_price
715,2020-10-01,439.99
715,2021-04-01,439.99
716,2019-10-01,29.99
716,2020-04-01,29.99
716,2021-04-01,69.99
717,2019-07-01,56.99
717,2020-04-01,56.99
717,2021-04-01,56.99
718,2019-07-01,38.99
718,2020-04-01,26.99
718,2021-10-01,26.99
719,2019-10-01,22.99
719,2020-07-01,34.99
719,2021-07-01,34.99
720,2019-10-01,44.99
720,2020-07-01,44.99
720,2021-04-01,44.99
721,2019-10-01,57.99
721,2020-07-01,47.99
721,2021-07-01,57.99
722,2019-07-01,149.00
722,2020-04-01,179.00
722,2021-04-01,179.00
723,2019-04-01,99.99
723,2020-10-01,99.99
723,2021-07-01,107.99
724,2019-07-01,32.99
724,2020-04-01,32.99
724,2021-07-01,24.99
725,2019-07-01,37.99
725,2020-07-01,37.99
725,2021-07-01,37.99
726,2019-10-01,109.99
726,2020-07-01,109.99
726,2021-04-01,109.99
727,2019-07-01,75.00
727,2020-04-01,65.00
727,2021-07-01,65.00
728,2019-10-01,59.99
728,2020-04-01,59.99
728,2021-04-01,47.99
729,2019-07-01,37.99
729,2020-04-01,25.99
729,2021-07-01,25.99
730,2019-10-01,259.00
730,2020-10-01,259.00
730,2021-04-01,259.00
731,2019-07-01,199.00
731,2020-10-01,199.00
731,2021-04-01,239.00
732,2019-07-01,111.00
732,2020-07-01,99.00
732,2021-10-01,111.00
733,2019-04-01,19.99
733,2020-07-01,31.99
733,2021-10-01,31.99
734,2019-04-01,309.00
734,2020-10-01,279.00
734,2021-04-01,279.00
735,2019-04-01,29.99
735,2020-04-01,29.99
735,2021-07-01,59.99
736,2019-10-01,199.00
736,2020-10-01,229.00
736,2021-10-01,199.00
737,2019-04-01,249.00
737,2020-04-01,219.00
737,2021-04-01,219.00
738,2019-04-01,111.00
738,2020-04-01,99.00
738,2021-10-01,111.00
739,2019-10-01,219.00
739,2020-04-01,249.00
739,2021-10-01,219.00
740,2019-04-01,159.00
740,2020-04-01,159.00
740,2021-07-01,129.00
741,2019-10-01,39.99
741,2020-04-01,39.99
741,2021-07-01,39.99
742,2019-07-01,259.00
742,2020-10-01,219.00
742,2021-10-01,219.00
743,2019-10-01,169.00
743,2020-07-01,169.00
743,2021-07-01,169.00
744,2019-07-01,59.99
744,2020-07-01,67.99
744,2021-04-01,67.99
745,2019-07-01,169.00
745,2020-10-01,139.00
745,2021-04-01,139.00
746,2019-07-01,159.00
746,2020-07-01,129.00
746,2021-04-01,129.00
747,2019-04-01,39.99
747,2020-04-01,39.99
747,2021-07-01,51.99
748,2019-07-01,259.00
748,2020-10-01,259.00
748,2021-07-01,259.00
749,2019-04-01,249.00
749,2020-07-01,249.00
749,2021-07-01,249.00
750,2019-04-01,159.00
750,2020-04-01,189.00
750,2021-04-01,189.00
751,2019-10-01,189.00
751,2020-04-01,149.00
751,2021-04-01,189.00
752,2019-07-01,189.00
752,2020-07-01,189.00
752,2021-10-01,149.00
753,2019-10-01,26.99
753,2020-10-01,26.99
753,2021-07-01,26.99
754,2019-07-01,64.99
754,2020-07-01,54.99
754,2021-10-01,54.99
755,2019-04-01,29.99
755,2020-04-01,29.99
755,2021-10-01,39.99
756,2019-04-01,189.00
756,2020-04-01,159.00
756,2021-07-01,159.00
757,2019-07-01,79.99
757,2020-04-01,79.99
757,2021-07-01,91.99
758,2019-07-01,62.99
758,2020-07-01,62.99
758,2021-10-01,54.99
759,2019-04-01,66.99
759,2020-10-01,66.99
759,2021-04-01,54.99
760,2019-07-01,20.99
760,2020-04-01,20.99
760,2021-07-01,20.99
761,2019-04-01,36.99
761,2020-10-01,24.99
761,2021-07-01,36.99
762,2019-07-01,119.00
762,2020-10-01,119.00
762,2021-04-01,119.00
763,2019-04-01,12.99
763,2020-04-01,42.99
763,2021-07-01,42.99
764,2019-10-01,39.99
764,2020-10-01,47.99
764,2021-07-01,39.99
765,2019-04-01,99.99
765,2020-07-01,89.99
765,2021-07-01,89.99
766,2019-07-01,28.99
766,2020-07-01,28.99
766,2021-10-01,28.99
767,2019-10-01,23.99
767,2020-07-01,33.99
767,2021-10-01,23.99
768,2019-07-01,119.00
768,2020-04-01,119.00
768,2021-10-01,119.00
769,2019-10-01,99.99
769,2020-04-01,89.99
769,2021-04-01,99.99
770,2019-04-01,49.99
770,2020-10-01,59.99
770,2021-10-01,49.99
771,2019-04-01,169.00
771,2020-04-01,169.00
771,2021-07-01,139.00
772,2019-07-01,39.99
772,2020-07-01,39.99
772,2021-10-01,9.99
773,2019-07-01,49.99
773,2020-07-01,39.99
773,2021-04-01,49.99
774,2019-07-01,205.00
774,2020-04-01,235.00
774,2021-10-01,235.00
775,2019-04-01,119.00
775,2020-07-01,119.00
775,2021-07-01,149.00
776,2019-07-01,67.99
776,2020-10-01,67.99
776,2021-10-01,55.99
777,2019-07-01,26.97
777,2020-10-01,26.97
777,2021-04-01,26.97
778,2019-10-01,67.99
778,2020-07-01,67.99
778,2021-07-01,57.99
779,2019-04-01,24.99
779,2020-10-01,34.99
779,2021-07-01,34.99
780,2019-04-01,89.97
780,2020-04-01,89.97
780,2021-07-01,97.97
781,2019-10-01,49.99
781,2020-07-01,61.99
781,2021-07-01,49.99
782,2019-07-01,179.00
782,2020-07-01,139.00
782,2021-04-01,139.00
783,2019-10-01,24.99
783,2020-07-01,64.99
783,2021-07-01,24.99
784,2019-10-01,67.99
784,2020-04-01,79.99
784,2021-07-01,79.99
785,2019-10-01,29.99
785,2020-07-01,29.99
785,2021-07-01,29.99
786,2019-10-01,159.00
786,2020-10-01,189.00
786,2021-04-01,159.00
787,2019-10-01,49.99
787,2020-04-01,49.99
787,2021-04-01,49.99
788,2019-07-01,99.99
788,2020-04-01,89.99
788,2021-10-01,89.99
789,2019-07-01,99.99
789,2020-04-01,89.99
789,2021-10-01,89.99
790,2019-04-01,73.99
790,2020-10-01,63.99
790,2021-04-01,63.99
791,2019-10-01,59.99
791,2020-07-01,59.99
791,2021-10-01,71.99
792,2019-07-01,47.99
792,2020-04-01,47.99
792,2021-07-01,37.99
793,2019-10-01,37.99
793,2020-07-01,37.99
793,2021-07-01,37.99
794,2019-04-01,89.99
794,2020-04-01,89.99
794,2021-10-01,89.99
795,2019-04-01,175.00
795,2020-04-01,145.00
795,2021-04-01,145.00
796,2019-04-01,119.00
796,2020-10-01,119.00
796,2021-04-01,119.00
797,2019-04-01,79.99
797,2020-04-01,79.99
797,2021-07-01,91.99
798,2019-07-01,47.99
798,2020-10-01,47.99
798,2021-04-01,39.99
799,2019-10-01,239.00
799,2020-04-01,239.00
799,2021-07-01,239.00
800,2019-10-01,169.00
800,2020-04-01,129.00
800,2021-07-01,169.00
801,2019-04-01,229.00
801,2020-04-01,199.00
801,2021-10-01,229.00
802,2019-07-01,167.00
802,2020-07-01,137.00
802,2021-04-01,167.00
803,2019-07-01,155.00
803,2020-04-01,125.00
803,2021-10-01,155.00
804,2019-07-01,159.00
804,2020-07-01,159.00
804,2021-07-01,129.00
805,2019-04-01,39.99
805,2020-10-01,49.99
805,2021-04-01,49.99
806,2019-07-01,64.99
806,2020-07-01,74.99
806,2021-07-01,74.99
807,2019-10-01,167.00
807,2020-07-01,137.00
807,2021-10-01,167.00
808,2019-07-01,68.99
808,2020-04-01,68.99
808,2021-07-01,56.99
809,2019-10-01,29.99
809,2020-10-01,41.99
809,2021-07-01,41.99
810,2019-10-01,154.00
810,2020-04-01,194.00
810,2021-10-01,154.00
811,2019-10-01,219.00
811,2020-10-01,219.00
811,2021-07-01,219.00
812,2019-04-01,159.00
812,2020-10-01,129.00
812,2021-10-01,159.00
813,2019-07-01,105.99
813,2020-04-01,105.99
813,2021-04-01,105.99
814,2019-04-01,79.99
814,2020-10-01,69.99
814,2021-07-01,79.99
815,2019-10-01,165.00
815,2020-04-01,165.00
815,2021-10-01,165.00
816,2019-04-01,84.99
816,2020-07-01,96.99
816,2021-10-01,84.99
817,2019-07-01,109.00
817,2020-04-01,149.00
817,2021-07-01,109.00
818,2019-04-01,189.00
818,2020-04-01,229.00
818,2021-07-01,229.00
819,2019-10-01,49.99
819,2020-10-01,37.99
819,2021-07-01,37.99
820,2019-04-01,57.99
820,2020-10-01,57.99
820,2021-10-01,57.99
821,2019-10-01,339.00
821,2020-07-01,339.00
821,2021-10-01,339.00
822,2019-07-01,449.98
822,2020-10-01,489.98
822,2021-07-01,489.98
823,2019-04-01,219.00
823,2020-07-01,249.00
823,2021-04-01,249.00
824,2019-04-01,179.00
824,2020-07-01,179.00
824,2021-04-01,209.00
825,2019-07-01,159.00
825,2020-04-01,159.00
825,2021-04-01,189.00
826,2019-10-01,249.99
826,2020-04-01,279.99
826,2021-04-01,279.99
827,2019-04-01,249.00
827,2020-10-01,219.00
827,2021-04-01,249.00
828,2019-04-01,199.99
828,2020-07-01,229.99
828,2021-10-01,199.99
829,2019-04-01,53.99
829,2020-04-01,65.99
829,2021-10-01,53.99
830,2019-04-01,109.97
830,2020-10-01,109.97
830,2021-04-01,109.97
831,2019-04-01,159.00
831,2020-04-01,199.00
831,2021-04-01,159.00
832,2019-07-01,179.00
832,2020-04-01,209.00
832,2021-04-01,209.00
833,2019-10-01,399.00
833,2020-04-01,399.00
833,2021-04-01,359.00
834,2019-07-01,159.99
834,2020-10-01,159.99
834,2021-10-01,129.99
835,2019-10-01,74.99
835,2020-10-01,82.99
835,2021-04-01,74.99
836,2019-04-01,69.99
836,2020-10-01,79.99
836,2021-04-01,79.99
837,2019-07-01,87.99
837,2020-10-01,87.99
837,2021-10-01,79.99
838,2019-04-01,109.99
838,2020-10-01,109.99
838,2021-10-01,109.99
839,2019-07-01,82.49
839,2020-07-01,70.49
839,2021-07-01,70.49
840,2019-10-01,47.99
840,2020-07-01,47.99
840,2021-07-01,39.99
841,2019-04-01,409.00
841,2020-07-01,379.00
841,2021-07-01,379.00
842,2019-04-01,269.00
842,2020-04-01,229.00
842,2021-07-01,229.00
843,2019-07-01,299.00
843,2020-07-01,299.00
843,2021-07-01,299.00
844,2019-10-01,149.00
844,2020-07-01,119.00
844,2021-07-01,119.00
845,2019-07-01,77.00
845,2020-10-01,65.00
845,2021-04-01,65.00
846,2019-04-01,149.00
846,2020-07-01,149.00
846,2021-10-01,109.00
847,2019-04-01,169.00
847,2020-07-01,169.00
847,2021-07-01,169.00
848,2019-10-01,209.00
848,2020-04-01,209.00
848,2021-07-01,209.00
849,2019-07-01,389.00
849,2020-10-01,389.00
849,2021-04-01,389.00
850,2019-04-01,449.00
850,2020-04-01,409.00
850,2021-10-01,409.00
851,2019-10-01,89.00
851,2020-10-01,99.00
851,2021-07-01,99.00
852,2019-07-01,279.00
852,2020-04-01,239.00
852,2021-07-01,239.00
853,2019-04-01,199.00
853,2020-07-01,159.00
853,2021-07-01,199.00
854,2019-10-01,389.00
854,2020-07-01,359.00
854,2021-10-01,359.00
855,2019-10-01,179.00
855,2020-07-01,179.00
855,2021-10-01,209.00
856,2019-07-01,349.00
856,2020-10-01,349.00
856,2021-07-01,349.00
857,2019-04-01,169.00
857,2020-10-01,169.00
857,2021-07-01,169.00
858,2019-07-01,399.00
858,2020-10-01,399.00
858,2021-10-01,439.00
859,2019-04-01,199.00
859,2020-10-01,199.00
859,2021-10-01,199.00
860,2019-10-01,339.00
860,2020-04-01,379.00
860,2021-04-01,379.00
861,2019-04-01,7.99
861,2020-07-01,7.99
861,2021-04-01,7.99
862,2019-10-01,5.99
862,2020-10-01,5.99
862,2021-07-01,5.99
863,2019-04-01,9.99
863,2020-07-01,9.99
863,2021-10-01,9.99
864,2019-10-01,4.99
864,2020-04-01,4.99
864,2021-10-01,4.99
865,2019-10-01,25.49
865,2020-07-01,25.49
865,2021-10-01,25.49
866,2019-07-01,27.99
866,2020-07-01,27.99
866,2021-10-01,27.99
867,2019-04-01,9.99
867,2020-04-01,9.99
867,2021-04-01,9.99
868,2019-04-01,24.99
868,2020-04-01,24.99
868,2021-04-01,24.99
869,2019-04-01,13.98
869,2020-04-01,13.98
869,2021-04-01,13.98
870,2019-07-01,4.99
870,2020-04-01,4.99
870,2021-10-01,4.99
871,2019-04-01,19.99
871,2020-10-01,19.99
871,2021-10-01,19.99
872,2019-07-01,9.99
872,2020-07-01,9.99
872,2021-04-01,9.99
873,2019-07-01,29.99
873,2020-07-01,29.99
873,2021-07-01,29.99
874,2019-07-01,24.99
874,2020-10-01,24.99
874,2021-07-01,24.99
875,2019-07-01,44.99
875,2020-07-01,56.99
875,2021-04-01,44.99
876,2019-07-01,49.99
876,2020-07-01,49.99
876,2021-04-01,49.99
877,2019-04-01,31.99
877,2020-07-01,23.99
877,2021-04-01,23.99
878,2019-04-01,27.99
878,2020-10-01,27.99
878,2021-07-01,27.99
879,2019-04-01,30.48
879,2020-10-01,22.48
879,2021-04-01,30.48
880,2019-10-01,37.99
880,2020-04-01,37.99
880,2021-07-01,29.99
881,2019-07-01,399.00
881,2020-04-01,429.00
881,2021-04-01,399.00
882,2019-07-01,339.00
882,2020-07-01,299.00
882,2021-07-01,339.00
883,2019-10-01,299.00
883,2020-10-01,269.00
883,2021-07-01,269.00
884,2019-10-01,349.00
884,2020-10-01,349.00
884,2021-10-01,389.00
885,2019-07-01,449.00
885,2020-04-01,479.00
885,2021-04-01,449.00
886,2019-07-01,899.00
886,2020-07-01,899.00
886,2021-10-01,1019.00
887,2019-07-01,111.00
887,2020-10-01,99.00
887,2021-07-01,111.00
888,2019-10-01,164.97
888,2020-07-01,164.97
888,2021-10-01,194.97
889,2019-07-01,239.00
889,2020-04-01,199.00
889,2021-07-01,239.00
890,2019-04-01,449.99
890,2020-07-01,479.99
890,2021-07-01,449.99
891,2019-04-01,259.00
891,2020-10-01,259.00
891,2021-07-01,259.00
892,2019-04-01,699.00
892,2020-10-01,879.00
892,2021-04-01,879.00
893,2019-04-01,899.00
893,2020-07-01,1079.00
893,2021-10-01,1079.00
894,2019-07-01,259.00
894,2020-07-01,219.00
894,2021-10-01,219.00
895,2019-07-01,529.00
895,2020-04-01,529.00
895,2021-04-01,529.00
896,2019-10-01,54.99
896,2020-04-01,54.99
896,2021-04-01,54.99
897,2019-07-01,111.99
897,2020-10-01,111.99
897,2021-10-01,111.99
898,2019-07-01,69.97
898,2020-07-01,69.97
898,2021-10-01,69.97
899,2019-07-01,119.00
899,2020-10-01,119.00
899,2021-04-01,119.00
900,2019-04-01,149.00
900,2020-10-01,149.00
900,2021-10-01,179.00
901,2019-04-01,1019.00
901,2020-07-01,899.00
901,2021-07-01,1019.00
902,2019-10-01,54.99
902,2020-10-01,54.99
902,2021-10-01,54.99
903,2019-10-01,249.00
903,2020-07-01,279.00
903,2021-04-01,279.00
904,2019-10-01,239.00
904,2020-07-01,239.00
904,2021-04-01,239.00
905,2019-07-01,589.00
905,2020-04-01,589.00
905,2021-10-01,709.00
906,2019-04-01,389.00
906,2020-07-01,349.00
906,2021-10-01,349.00
907,2019-04-01,225.00
907,2020-07-01,225.00
907,2021-04-01,195.00
908,2019-04-01,99.00
908,2020-07-01,89.00
908,2021-10-01,89.00
909,2019-04-01,54.99
909,2020-10-01,62.99
909,2021-04-01,54.99
910,2019-10-01,81.00
910,2020-10-01,69.00
910,2021-07-01,81.00
911,2019-07-01,45.00
911,2020-04-01,35.00
911,2021-10-01,45.00
912,2019-04-01,113.00
912,2020-04-01,143.00
912,2021-07-01,143.00
913,2019-10-01,235.00
913,2020-07-01,275.00
913,2021-04-01,275.00
914,2019-07-01,139.00
914,2020-04-01,169.00
914,2021-04-01,139.00
915,2019-10-01,249.00
915,2020-10-01,279.00
915,2021-07-01,249.00
916,2019-04-01,69.99
916,2020-07-01,69.99
916,2021-07-01,81.99
917,2019-04-01,74.99
917,2020-04-01,74.99
917,2021-07-01,64.99
918,2019-07-01,199.00
918,2020-04-01,239.00
918,2021-04-01,199.00
919,2019-04-01,209.00
919,2020-04-01,209.00
919,2021-07-01,209.00
920,2019-10-01,209.00
920,2020-10-01,209.00
920,2021-07-01,179.00
921,2019-07-01,124.00
921,2020-10-01,124.00
921,2021-07-01,154.00
922,2019-10-01,299.00
922,2020-04-01,299.00
922,2021-04-01,269.00
923,2019-10-01,249.00
923,2020-10-01,289.00
923,2021-04-01,249.00
924,2019-07-01,4.99
924,2020-10-01,4.99
924,2021-10-01,4.99
925,2019-04-01,4.99
925,2020-07-01,4.99
925,2021-07-01,4.99
926,2019-07-01,14.99
926,2020-07-01,14.99
926,2021-04-01,14.99
927,2019-10-01,9.99
927,2020-04-01,9.99
927,2021-10-01,9.99
928,2019-10-01,22.99
928,2020-07-01,22.99
928,2021-10-01,22.99
929,2019-07-01,79.99
929,2020-10-01,79.99
929,2021-07-01,79.99
930,2019-07-01,21.99
930,2020-10-01,9.99
930,2021-04-01,9.99
931,2019-04-01,89.99
931,2020-10-01,79.99
931,2021-10-01,79.99
932,2019-07-01,9.99
932,2020-10-01,19.99
932,2021-07-01,9.99
933,2019-10-01,16.99
933,2020-07-01,26.99
933,2021-04-01,16.99
934,2019-07-01,24.99
934,2020-10-01,24.99
934,2021-04-01,24.99
935,2019-10-01,19.99
935,2020-07-01,9.99
935,2021-07-01,9.99
936,2019-07-01,39.99
936,2020-10-01,39.99
936,2021-10-01,39.99
937,2019-10-01,29.99
937,2020-07-01,19.99
937,2021-10-01,29.99
938,2019-04-01,19.99
938,2020-07-01,19.99
938,2021-10-01,29.99
939,2019-07-01,24.99
939,2020-07-01,34.99
939,2021-07-01,34.99
940,2019-04-01,15.99
940,2020-07-01,15.99
940,2021-10-01,25.99
941,2019-10-01,24.99
941,2020-07-01,24.99
941,2021-07-01,24.99
942,2019-10-01,59.90
942,2020-10-01,67.90
942,2021-07-01,67.90
943,2019-10-01,42.99
943,2020-07-01,34.99
943,2021-07-01,34.99
944,2019-07-01,14.99
944,2020-04-01,14.99
944,2021-04-01,14.99
945,2019-04-01,54.99
945,2020-10-01,44.99
945,2021-07-01,54.99
946,2019-07-01,26.99
946,2020-04-01,36.99
946,2021-10-01,36.99
947,2019-10-01,189.00
947,2020-07-01,189.00
947,2021-07-01,229.00
948,2019-07-01,9.99
948,2020-04-01,9.99
948,2021-04-01,49.99
949,2019-10-01,69.99
949,2020-10-01,69.99
949,2021-10-01,81.99
950,2019-10-01,47.99
950,2020-10-01,39.99
950,2021-10-01,47.99
951,2019-10-01,360.00
951,2020-10-01,360.00
951,2021-10-01,390.00
952,2019-10-01,220.00
952,2020-04-01,190.00
952,2021-07-01,220.00
953,2019-10-01,49.99
953,2020-07-01,49.99
953,2021-07-01,49.99
954,2019-04-01,71.99
954,2020-07-01,71.99
954,2021-07-01,71.99
955,2019-07-01,214.00
955,2020-04-01,244.00
955,2021-07-01,244.00
956,2019-10-01,189.00
956,2020-10-01,149.00
956,2021-04-01,149.00
957,2019-04-01,39.99
957,2020-07-01,51.99
957,2021-10-01,51.99
958,2019-04-01,47.99
958,2020-07-01,47.99
958,2021-10-01,59.99
959,2019-07-01,69.99
959,2020-07-01,69.99
959,2021-07-01,69.99
960,2019-10-01,339.00
960,2020-04-01,339.00
960,2021-10-01,339.00
961,2019-10-01,67.99
961,2020-10-01,27.99
961,2021-10-01,27.99
962,2019-04-01,104.00
962,2020-07-01,104.00
962,2021-04-01,144.00
963,2019-04-01,42.99
963,2020-10-01,42.99
963,2021-07-01,32.99
964,2019-07-01,111.99
964,2020-07-01,111.99
964,2021-10-01,99.99
965,2019-04-01,42.99
965,2020-10-01,34.99
965,2021-04-01,34.99
966,2019-04-01,12.99
966,2020-10-01,4.99
966,2021-04-01,12.99
967,2019-07-01,19.99
967,2020-07-01,27.99
967,2021-10-01,27.99
968,2019-10-01,89.99
968,2020-07-01,99.99
968,2021-07-01,99.99
969,2019-07-01,77.99
969,2020-07-01,77.99
969,2021-04-01,77.99
970,2019-07-01,67.99
970,2020-07-01,67.99
970,2021-04-01,67.99
971,2019-04-01,21.99
971,2020-07-01,29.99
971,2021-10-01,29.99
972,2019-04-01,49.99
972,2020-04-01,49.99
972,2021-04-01,39.99
973,2019-04-01,39.99
973,2020-04-01,29.99
973,2021-04-01,29.99
974,2019-07-01,69.99
974,2020-10-01,69.99
974,2021-04-01,79.99
975,2019-04-01,109.99
975,2020-04-01,109.99
975,2021-04-01,99.99
976,2019-04-01,109.00
976,2020-07-01,109.00
976,2021-10-01,109.00
977,2019-07-01,179.00
977,2020-10-01,179.00
977,2021-10-01,179.00
978,2019-07-01,99.99
978,2020-04-01,99.99
978,2021-07-01,99.99
979,2019-10-01,39.99
979,2020-10-01,39.99
979,2021-04-01,39.99
980,2019-10-01,97.99
980,2020-10-01,89.99
980,2021-10-01,97.99
981,2019-07-01,71.99
981,2020-10-01,71.99
981,2021-10-01,59.99
982,2019-10-01,99.99
982,2020-04-01,99.99
982,2021-07-01,99.99
983,2019-10-01,19.99
983,2020-10-01,19.99
983,2021-04-01,29.99
984,2019-07-01,8.99
984,2020-07-01,8.99
984,2021-10-01,8.99
985,2019-07-01,64.99
985,2020-07-01,72.99
985,2021-04-01,64.99
986,2019-04-01,34.99
986,2020-04-01,44.99
986,2021-10-01,44.99
987,2019-10-01,34.99
987,2020-07-01,34.99
987,2021-04-01,46.99
988,2019-07-01,54.99
988,2020-10-01,66.99
988,2021-07-01,66.99
989,2019-10-01,46.99
989,2020-04-01,46.99
989,2021-10-01,46.99
990,2019-07-01,26.99
990,2020-04-01,26.99
990,2021-07-01,26.99
991,2019-10-01,14.99
991,2020-10-01,14.99
991,2021-10-01,14.99
992,2019-10-01,34.99
992,2020-07-01,46.99
992,2021-07-01,34.99
993,2019-10-01,109.00
993,2020-10-01,149.00
993,2021-10-01,149.00
994,2019-10-01,49.99
994,2020-07-01,57.99
994,2021-10-01,49.99
995,2019-10-01,34.99
995,2020-04-01,46.99
995,2021-07-01,34.99
996,2019-04-01,47.99
996,2020-10-01,47.99
996,2021-10-01,47.99
997,2019-04-01,44.99
997,2020-07-01,54.99
997,2021-04-01,54.99
998,2019-07-01,109.00
998,2020-07-01,149.00
998,2021-04-01,149.00
999,2019-07-01,69.99
999,2020-04-01,69.99
999,2021-07-01,29.99
1000,2019-04-01,42.99
1000,2020-07-01,42.99
1000,2021-04-01,42.99
1001,2019-07-01,46.99
1001,2020-07-01,46.99
1001,2021-07-01,46.99
1002,2019-10-01,129.00
1002,2020-07-01,129.00
1002,2021-04-01,169.00
1003,2019-04-01,29.99
1003,2020-04-01,69.99
1003,2021-07-01,69.99
1004,2019-04-01,33.99
1004,2020-07-01,33.99
1004,2021-04-01,45.99
1005,2019-04-01,21.99
1005,2020-07-01,21.99
1005,2021-04-01,21.99
1006,2019-10-01,107.54
1006,2020-04-01,107.54
1006,2021-10-01,107.54
1007,2019-04-01,99.99
1007,2020-04-01,99.99
1007,2021-07-01,99.99
1008,2019-04-01,107.99
1008,2020-04-01,107.99
1008,2021-10-01,107.99
1009,2019-04-01,99.99
1009,2020-07-01,99.99
1009,2021-07-01,99.99
1010,2019-07-01,49.99
1010,2020-07-01,41.99
1010,2021-04-01,49.99
1011,2019-04-01,14.99
1011,2020-10-01,14.99
1011,2021-07-01,22.99
1012,2019-10-01,49.99
1012,2020-10-01,39.99
1012,2021-04-01,39.99
1013,2019-07-01,39.99
1013,2020-04-01,39.99
1013,2021-10-01,39.99
1014,2019-10-01,29.99
1014,2020-04-01,29.99
1014,2021-10-01,41.99
1015,2019-07-01,51.99
1015,2020-10-01,51.99
1015,2021-10-01,39.99
1016,2019-10-01,19.99
1016,2020-04-01,31.99
1016,2021-10-01,31.99
1017,2019-04-01,99.99
1017,2020-07-01,111.99
1017,2021-10-01,111.99
1018,2019-04-01,24.99
1018,2020-07-01,24.99
1018,2021-10-01,36.99
1019,2019-07-01,56.99
1019,2020-10-01,56.99
1019,2021-10-01,56.99
1020,2019-07-01,34.99
1020,2020-04-01,34.99
1020,2021-07-01,34.99
1021,2019-10-01,109.00
1021,2020-04-01,149.00
1021,2021-07-01,149.00
1022,2019-07-01,59.98
1022,2020-04-01,67.98
1022,2021-04-01,67.98
1023,2019-10-01,23.99
1023,2020-07-01,15.99
1023,2021-04-01,23.99
1024,2019-10-01,29.99
1024,2020-10-01,29.99
1024,2021-10-01,29.99
1025,2019-04-01,30.99
1025,2020-04-01,30.99
1025,2021-04-01,30.99
1026,2019-07-01,169.00
1026,2020-07-01,129.00
1026,2021-10-01,169.00
1027,2019-04-01,119.00
1027,2020-07-01,119.00
1027,2021-10-01,159.00
1028,2019-04-01,89.99
1028,2020-04-01,79.99
1028,2021-10-01,89.99
1029,2019-07-01,31.99
1029,2020-04-01,39.99
1029,2021-07-01,39.99
1030,2019-07-01,69.97
1030,2020-10-01,69.97
1030,2021-10-01,69.97
1031,2019-07-01,106.00
1031,2020-04-01,106.00
1031,2021-10-01,136.00
1032,2019-04-01,102.99
1032,2020-10-01,102.99
1032,2021-04-01,102.99
1033,2019-04-01,69.99
1033,2020-07-01,77.99
1033,2021-07-01,69.99
1034,2019-04-01,124.00
1034,2020-04-01,154.00
1034,2021-10-01,154.00
1035,2019-10-01,149.00
1035,2020-07-01,119.00
1035,2021-10-01,149.00
1036,2019-10-01,54.99
1036,2020-07-01,44.99
1036,2021-04-01,54.99
1037,2019-10-01,39.99
1037,2020-07-01,49.99
1037,2021-10-01,49.99
1038,2019-04-01,39.99
1038,2020-07-01,47.99
1038,2021-10-01,39.99
1039,2019-07-01,189.00
1039,2020-07-01,189.00
1039,2021-04-01,229.00
1040,2019-04-01,22.99
1040,2020-10-01,62.99
1040,2021-10-01,62.99
1041,2019-10-01,94.99
1041,2020-04-01,94.99
1041,2021-10-01,94.99
1042,2019-04-01,89.99
1042,2020-10-01,99.99
1042,2021-04-01,99.99
1043,2019-10-01,39.99
1043,2020-07-01,47.99
1043,2021-10-01,47.99
1044,2019-10-01,62.99
1044,2020-04-01,54.99
1044,2021-10-01,62.99
1045,2019-10-01,149.00
1045,2020-04-01,149.00
1045,2021-07-01,189.00
1046,2019-10-01,189.00
1046,2020-10-01,189.00
1046,2021-04-01,189.00
1047,2019-07-01,19.99
1047,2020-07-01,19.99
1047,2021-07-01,19.99
1048,2019-04-01,69.99
1048,2020-04-01,79.99
1048,2021-10-01,79.99
1049,2019-07-01,74.99
1049,2020-04-01,64.99
1049,2021-07-01,74.99
1050,2019-04-01,57.99
1050,2020-10-01,57.99
1050,2021-04-01,45.99
1051,2019-04-01,21.99
1051,2020-07-01,21.99
1051,2021-07-01,21.99
1052,2019-10-01,139.99
1052,2020-10-01,139.99
1052,2021-04-01,169.99
1053,2019-07-01,44.99
1053,2020-07-01,14.99
1053,2021-10-01,44.99
1054,2019-07-01,49.00
1054,2020-07-01,61.00
1054,2021-10-01,61.00
1055,2019-07-01,78.99
1055,2020-04-01,88.99
1055,2021-10-01,78.99
1056,2019-10-01,199.00
1056,2020-07-01,169.00
1056,2021-04-01,199.00
1057,2019-04-01,409.00
1057,2020-07-01,369.00
1057,2021-10-01,409.00
1058,2019-04-01,86.99
1058,2020-10-01,86.99
1058,2021-04-01,74.99
1059,2019-10-01,74.99
1059,2020-07-01,86.99
1059,2021-07-01,86.99
1060,2019-07-01,159.00
1060,2020-10-01,159.00
1060,2021-10-01,159.00
1061,2019-07-01,57.99
1061,2020-04-01,57.99
1061,2021-04-01,57.99
1062,2019-04-01,157.70
1062,2020-04-01,127.70
1062,2021-10-01,127.70
1063,2019-10-01,19.99
1063,2020-07-01,19.99
1063,2021-10-01,19.99
1064,2019-10-01,27.99
1064,2020-10-01,27.99
1064,2021-07-01,27.99
1065,2019-10-01,12.99
1065,2020-04-01,12.99
1065,2021-07-01,12.99
1066,2019-04-01,38.99
1066,2020-10-01,50.99
1066,2021-07-01,38.99
1067,2019-07-01,22.99
1067,2020-04-01,22.99
1067,2021-07-01,22.99
1068,2019-04-01,4.99
